sra_accession,site_name,raw_n_read_pairs,raw_n_bases_approx,raw_mean_percent_gc,raw_mean_mean_seq_len,raw_mean_percent_duplicates,cleaned_n_read_pairs,cleaned_n_bases_approx,cleaned_mean_percent_gc,cleaned_mean_mean_seq_len,cleaned_mean_percent_duplicates
SAMN54609812,"Riverside WQCP, CA",8007712,2418200000.0,51.0,151.0,36.40467320691806,7964657,2273500000.0,51.0,142.739698395047,36.69578444679664
SAMN54609813,"Riverside WQCP, CA",8000875,2416000000.0,50.0,151.0,49.84440838767964,7963036,2229500000.0,50.0,140.03276319484178,50.255003775797
SAMN54609814,"Riverside WQCP, CA",7999429,2415200000.0,50.0,151.0,46.06658916704921,7966231,2266300000.0,50.0,142.2701104826109,46.403867449359225
SAMN54609815,"Riverside WQCP, CA",7995661,2414400000.0,51.0,151.0,46.35725111177731,7971340,2252400000.0,51.0,141.2968953776906,46.751281804086574
SAMN54609816,"Riverside WQCP, CA",7992681,2413200000.0,50.0,151.0,41.731596683500506,7969175,2267400000.0,50.0,142.27385676685478,42.05254517874897
SAMN54609817,"Riverside WQCP, CA",7992845,2413500000.0,51.0,151.0,74.78025696805888,7957423,2172600000.0,51.0,136.53696165203232,75.5214995385229
SAMN54609818,"Riverside WQCP, CA",7992857,2413500000.0,50.0,151.0,45.96014818520755,7956927,2266900000.0,50.0,142.46308474364537,46.54296784495376
SAMN54609819,"Riverside WQCP, CA",7997814,2415000000.0,50.0,151.0,54.628598234484784,7958440,2293800000.0,50.0,144.12686895924327,54.84594652927636
SAMN54609820,"Riverside WQCP, CA",8000728,2415800000.0,50.0,151.0,43.67101001016744,7971837,2267500000.0,50.0,142.24386518439852,43.95003941692102
SAMN54609821,"Riverside WQCP, CA",8004712,2416900000.0,51.0,151.0,53.96997488629324,7975448,2215300000.0,51.0,138.88142346360982,54.450746784511885
SAMN54609822,"Riverside WQCP, CA",8002339,2416200000.0,51.0,151.0,49.306887633245104,7959661,2182900000.0,51.0,137.13032106518105,49.76558424204332
SAMN54609823,"Riverside WQCP, CA",7997832,2415200000.0,50.0,151.0,42.294671881501536,7967662,2271000000.0,50.0,142.52195769599663,42.592594846027815
SAMN54609824,"Riverside WQCP, CA",7996652,2414500000.0,49.0,151.0,44.281303026604206,7955302,2247600000.0,49.0,141.2865762355722,44.54785602986196
SAMN54609825,"Riverside WQCP, CA",7996904,2414600000.0,50.0,151.0,56.43084320911847,7968571,2212400000.0,50.0,138.84011029079116,56.89679229945243
SAMN54609826,"Riverside WQCP, CA",7993977,2413600000.0,50.0,151.0,49.40321970610818,7963150,2230200000.0,50.0,140.06471992867145,49.834654494111525
SAMN54609827,"Riverside WQCP, CA",7993242,2413500000.0,50.0,151.0,55.55514900600022,7961680,2238700000.0,50.24995641623376,140.61896138754634,56.187177438736555
SAMN54609828,"Riverside WQCP, CA",7992984,2413500000.0,50.0,151.0,33.61647726584565,7946805,2267000000.0,50.0,142.6658617519871,33.88111346119775
SAMN55039069,"Riverside WQCP, CA",7998207,2415200000.0,50.0,151.0,47.38827143524193,7967039,2263200000.0,50.0,142.05705902782702,47.84626718885693
SAMN55039070,"Riverside WQCP, CA",7993901,2413700000.0,50.0,151.0,29.545141191977375,7950660,2252300000.0,50.0,141.6607404919843,29.764825802779317
SAMN55039071,"Riverside WQCP, CA",8001403,2416100000.0,50.0,151.0,37.64869144961199,7940369,2210800000.0,50.0,139.23007652415146,38.191876244782975
SAMN55039072,"Riverside WQCP, CA",8000934,2415900000.0,50.0,151.0,37.94561588248592,7935677,2206700000.0,50.0,139.0562730186725,38.38082716121727
SAMN55039073,"Riverside WQCP, CA",8003020,2416700000.0,50.0,151.0,65.02369056360084,7954569,2148000000.0,51.0,135.0451868605326,65.91500143283372
SAMN47830424,"Chicago (CHI-B), IL",8005279,1600600000.0,52.0,100.0,64.25235979536313,7885911,1563400000.0,52.0,99.10026260757952,65.421511931519
SAMN47830429,"Chicago (CHI-B), IL",7992911,2413500000.0,47.0,151.0,72.89327930112304,7898478,2137000000.0,46.249803949571046,135.30456690516831,75.10069481138254
SAMN47830445,"Chicago (CHI-B), IL",8022253,2422300000.0,51.0,151.0,66.68341239232262,7935849,2164500000.0,51.0,136.3778831981304,69.12801296370966
SAMN47830451,"Chicago (CHI-B), IL",8023366,2422600000.0,51.0,151.0,32.12844829923331,7895738,2171100000.0,51.0,137.5102503401202,33.97510729674822
SAMN47830456,"Chicago (CHI-B), IL",4000798,1208000000.0,51.0,151.0,51.70703670234109,3975216,1104400000.0,51.0,138.93012455172249,52.5515531453472
SAMN47830462,"Chicago (CHI-B), IL",8003934,2416700000.0,47.0,151.0,65.52316379863234,7955369,2287100000.0,47.0,143.75795264807957,67.28348296852921
SAMN47830468,"Chicago (CHI-B), IL",7997859,2415000000.0,51.0,151.0,59.09494342837131,7934868,2260500000.0,51.0,142.4610122058741,61.04786458008922
SAMN47830474,"Chicago (CHI-B), IL",7996392,2414600000.0,50.0,151.0,56.55890060001822,7934539,2183200000.0,50.0,137.58360416402263,58.43072661641856
SAMN47830481,"Chicago (CHI-B), IL",8001340,2415900000.0,50.0,151.0,62.83316274946155,7941597,2208300000.0,50.0,139.0520368888021,64.8747459293733
SAMN47830488,"Chicago (CHI-B), IL",7999409,2415300000.0,50.0,151.0,67.95831634172217,7938780,2141900000.0,50.0,134.92125345456105,70.17499354638478
SAMN47830492,"Chicago (CHI-B), IL",8001000,2415700000.0,50.0,151.0,48.68029845483316,7942098,2172200000.0,50.0,136.77211185256087,50.363851432180425
SAMN47830500,"Chicago (CHI-B), IL",13981626,4221800000.0,51.0,151.0,57.40180762687695,13893298,3991600000.0,51.0,143.66563313476755,58.68911258202618
SAMN47830508,"Chicago (CHI-B), IL",13988192,4223800000.0,50.0,151.0,70.73892346002532,13907879,3918400000.0,50.0,140.8899461233449,72.37959919101527
SAMN47830515,"Chicago (CHI-B), IL",13986007,4222800000.0,50.0,151.0,69.88697627392749,13905946,3865200000.0,50.0,139.0022118595887,71.62369021369788
SAMN47830523,"Chicago (CHI-B), IL",13983947,4222300000.0,51.0,151.0,52.597542216569934,13912464,3957400000.0,51.0,142.2385593953738,54.02013759631157
SAMN47830531,"Chicago (CHI-B), IL",8003699,2416600000.0,50.0,151.0,60.92942175145536,7961463,2356800000.0,50.0,148.02535545288598,61.48098191994446
SAMN47830539,"Chicago (CHI-B), IL",8002956,2416700000.0,49.0,151.0,87.50367715303875,7974039,2328300000.0,49.12504315567055,146.0041794377981,88.36480217067785
SAMN47830546,"Chicago (CHI-B), IL",8000592,2415800000.0,50.0,151.0,82.379796601332,7970593,2306600000.0,51.0,144.71406136281203,83.21092759814583
SAMN47830553,"Chicago (CHI-B), IL",7993399,2413600000.0,50.0,151.0,58.77169945255537,7925412,2307300000.0,50.0,145.59275252819666,59.496065203931146
SAMN47830568,"Chicago (CHI-B), IL",7993754,2413800000.0,49.0,151.0,74.00582651834623,7948344,2244300000.0,49.0,141.19344872340704,75.01236119548369
SAMN47830576,"Chicago (CHI-B), IL",8002939,2416600000.0,50.0,151.0,53.923841136366626,7960913,2251400000.0,50.0,141.42929045952394,54.895397067702106
SAMN47830585,"Chicago (CHI-B), IL",8006425,2417500000.0,50.0,151.0,54.555960695831594,7931432,2286000000.0,50.0,144.12746645246406,55.411762916687614
SAMN47830592,"Chicago (CHI-B), IL",7995462,2414200000.0,51.0,151.0,71.53432244071357,7956727,2249800000.0,51.0,141.3920789917764,72.53850150043755
SAMN53134969,"Chicago (CHI-B), IL",8007691,2418000000.0,50.0,151.0,60.09788604179368,7950920,2245100000.0,50.0,141.19802595171376,61.20503843475438
SAMN53134970,"Chicago (CHI-B), IL",8010155,2418700000.0,50.0,151.0,57.01902219724713,7964648,2215000000.0,50.0,139.06616061375215,58.181273390056425
SAMN53134971,"Chicago (CHI-B), IL",8010146,2418700000.0,51.0,151.0,72.47053340787505,7971002,2241900000.0,51.0,140.6439006664407,73.71563701075905
SAMN53134972,"Chicago (CHI-B), IL",7989973,2412700000.0,51.0,151.0,67.36481816580418,7952704,2253300000.0,51.0,141.67824365146748,68.41554598905597
SAMN53134973,"Chicago (CHI-B), IL",7989774,2412700000.0,50.0,151.0,55.78079549533166,7954858,2257300000.0,51.0,141.8937063364299,56.6592285303511
SAMN53134974,"Chicago (CHI-B), IL",6990684,2110800000.0,50.85716276118331,151.0,71.59167088371655,6942153,1886000000.0,51.0,135.85826335144154,74.02765897388244
SAMN53134975,"Chicago (CHI-B), IL",8004630,2416800000.0,50.0,151.0,78.08947955559178,7983401,2138700000.0,50.0,133.9434700824874,79.3975479259803
SAMN53134976,"Chicago (CHI-B), IL",8007430,2417900000.0,49.0,151.0,46.11164498952958,7975084,2253200000.0,49.0,141.28176756508145,47.17624292522853
SAMN53134977,"Chicago (CHI-B), IL",7996936,2414800000.0,50.0,151.0,69.5560569688369,7977856,2192400000.0,50.0,137.41167213346543,69.94422976408931
SAMN53134978,"Chicago (CHI-B), IL",7995952,2414400000.0,50.0,151.0,33.48971411841902,7970413,2275800000.0,50.0,142.79250134215127,33.68624988047766
SAMN53134979,"Chicago (CHI-B), IL",7991040,2412800000.0,51.0,151.0,33.39339925419003,7944695,2268900000.0,51.0,142.81632775078214,33.583402619993166
SAMN53134980,"Chicago (CHI-B), IL",7993444,2413500000.0,50.0,151.0,31.972551788678913,7950081,2258000000.0,50.0,142.02768217078545,32.21122548614381
SAMN53134981,"Chicago (CHI-B), IL",7990822,2413000000.0,50.0,151.0,41.415767605933475,7958784,2289700000.0,50.0,143.87182633678714,41.66936247965241
SAMN53134982,"Chicago (CHI-B), IL",8004018,2416800000.0,50.0,151.0,52.06294476442333,7928286,2262600000.0,50.0,142.71379841746375,52.12719949399477
SAMN53134983,"Chicago (CHI-B), IL",8012938,2419300000.0,50.0,151.0,40.03912785731863,7969215,2308200000.0,50.87489169259457,144.83196776595938,40.21388936223871
SAMN53134984,"Chicago (CHI-B), IL",8002406,2416500000.0,51.0,151.0,30.374978287059196,7896083,2310100000.0,51.0,146.29735332062745,29.936003497506334
SAMN53134985,"Chicago (CHI-B), IL",7999749,2415700000.0,51.0,151.0,32.28367042057783,7955899,2338000000.0,51.0,146.96282789663368,32.55351727103591
SAMN53134986,"Chicago (CHI-B), IL",7999254,2415200000.0,52.0,151.0,27.69161483813683,7927542,2223700000.0,53.0,140.26609338682783,27.86374483374742
SAMN53134987,"Chicago (CHI-B), IL",7992983,2413600000.0,51.0,151.0,34.672041132741136,7943723,2291200000.0,51.0,144.23808414517978,34.872474917663
SAMN53134988,"Chicago (CHI-B), IL",8000016,2415600000.0,51.0,151.0,47.2542275393817,7933711,2222900000.0,51.0,140.10293896513247,47.56706045152687
SAMN53135043,"Chicago (CHI-B), IL",7999950,2415700000.0,53.0,151.0,25.215684942687272,7512613,2161500000.0,52.0,143.87226861013605,20.94993025709707
SAMN53135044,"Chicago (CHI-B), IL",8001585,2416100000.0,51.0,151.0,30.645907586384933,7919794,2268100000.0,51.0,143.21589178960969,30.438509044343217
SAMN53135045,"Chicago (CHI-B), IL",8004394,2416800000.0,51.0,151.0,38.50365307989182,7936853,2242200000.0,51.0,141.27862214406642,38.658206251854075
SAMN53135046,"Chicago (CHI-B), IL",7993370,2413500000.0,51.0,151.0,44.45583518723499,7954079,2252200000.0,51.0,141.59173915672702,44.93991251665437
SAMN53135047,"Chicago (CHI-B), IL",7988752,2412200000.0,51.0,151.0,56.78055182118001,7957258,2231600000.0,51.87497854160315,140.25405133275808,57.08351857147604
SAMN53135048,"Chicago (CHI-B), IL",2006212,605828900.0,51.00253562435076,151.0,36.50336733456432,1993372,572696400.0,51.00046002452126,143.65468036071542,36.65222666799274
SAMN53135049,"Chicago (CHI-B), IL",8005216,2417300000.0,51.0,151.0,42.46383979061903,7970655,2253600000.0,51.0,141.3809970447849,42.75931666028745
SAMN53135050,"Chicago (CHI-B), IL",8002943,2416800000.0,50.0,151.0,48.00410576390366,7966453,2281800000.0,50.0,143.22070424566618,48.28244548871485
SAMN53135051,"Chicago (CHI-B), IL",8008245,2418300000.0,50.0,151.0,46.45554659532129,7968029,2275600000.0,51.0,142.8036407749018,46.886936026019555
SAMN53135052,"Chicago (CHI-B), IL",8000677,2415800000.0,50.0,151.0,55.39598271766595,7967991,2277000000.0,50.0,142.90032964394663,55.81778114698474
SAMN54610784,"Chicago (CHI-B), IL",7986766,2411500000.0,50.0,151.0,46.723442786929475,7965286,2271900000.0,50.0,142.62801850429477,47.30453271745975
SAMN54610785,"Chicago (CHI-B), IL",7987009,2411800000.0,50.0,151.0,57.98513576244314,7953571,2239400000.0,50.0,140.7942082242052,58.71526382779182
SAMN54610786,"Chicago (CHI-B), IL",7998428,2415200000.0,51.0,151.0,50.97351367332013,7972470,2291200000.0,51.0,143.71648316017496,51.28593393152397
SAMN54610787,"Chicago (CHI-B), IL",8003329,2416600000.0,50.0,151.0,36.51837247959275,7974717,2288200000.0,50.0,143.47449715143495,36.80571284772054
SAMN54610788,"Chicago (CHI-B), IL",8000298,2415800000.0,51.0,151.0,53.28694028676271,7949825,2260900000.0,51.0,142.20953498976394,53.614031153663184
SAMN54610789,"Chicago (CHI-B), IL",7998964,2415200000.0,51.0,151.0,73.16803800908397,7973781,2237700000.0,51.0,140.33740624428987,73.74426110673856
SAMN55038714,"Chicago (CHI-B), IL",8001531,2416000000.0,50.0,151.0,64.0613136997681,7975882,2276500000.0,50.0,142.7239865133411,64.6480891945363
SAMN55038715,"Chicago (CHI-B), IL",7995221,2414300000.0,50.0,151.0,79.70169285059421,7961562,2232300000.0,51.0,140.21307552462696,80.54283295934712
SAMN55038716,"Chicago (CHI-B), IL",7997516,2414900000.0,49.0,151.0,76.30747777046062,7962677,2219700000.0,49.0,139.4005610801493,77.34318527624062
SAMN55038717,"Chicago (CHI-B), IL",8001427,2416000000.0,46.0,151.0,84.40252774988436,7967377,2223100000.0,46.0,139.53656987738876,85.33309594789137
SAMN47830423,"Chicago (CHI-A), IL",8008674,1601300000.0,51.0,100.0,50.81710868340997,7872475,1564000000.0,51.0,99.3271747449182,51.7397235991742
SAMN47830428,"Chicago (CHI-A), IL",7997576,2414700000.0,52.0,151.0,57.46459963224198,7889384,2165800000.0,52.0,137.27055819567155,59.411258144852056
SAMN47830432,"Chicago (CHI-A), IL",8016190,2420400000.0,46.0,151.0,59.90478814252097,7820825,2075000000.0,45.0,132.67985014368688,63.280525175709464
SAMN47830436,"Chicago (CHI-A), IL",8013300,2419600000.0,50.0,151.0,44.32272193513396,7796986,2111300000.0,49.0,135.4068450937324,46.77828724606253
SAMN47830440,"Chicago (CHI-A), IL",8010344,2418800000.0,52.0,151.0,39.87056806171594,7766190,2085800000.0,52.0,134.31689947065422,41.9728535099018
SAMN47830444,"Chicago (CHI-A), IL",8023403,2422400000.0,51.0,151.0,43.1397249429179,7911945,2154800000.0,50.0,136.19283602198954,44.64766192406375
SAMN47830450,"Chicago (CHI-A), IL",8023049,2422400000.0,51.0,151.0,48.321249845758096,7918462,2169400000.0,51.0,136.99625665943714,50.71745581378365
SAMN47830455,"Chicago (CHI-A), IL",4000926,1208100000.0,49.0,151.0,51.71367326022253,3978270,1100500000.0,49.0,138.34217360812613,52.88251648400078
SAMN47830461,"Chicago (CHI-A), IL",7996695,2414600000.0,50.0,151.0,51.67998703661267,7944085,2215100000.0,50.0,139.42971915582476,53.32735985188081
SAMN47830467,"Chicago (CHI-A), IL",8004281,2416800000.0,47.0,151.0,60.60918513754066,7960606,2261400000.0,47.0,142.05745146789076,61.99491744860086
SAMN47830473,"Chicago (CHI-A), IL",8004987,2417100000.0,48.0,151.0,73.09093040355921,7953041,2231900000.0,48.0,140.33624836084712,75.00897348661647
SAMN47830480,"Chicago (CHI-A), IL",7994316,2413900000.0,48.0,151.0,65.92455694648149,7937294,2231000000.0,48.0,140.55197476621126,67.8300374441757
SAMN47830487,"Chicago (CHI-A), IL",7998613,2415300000.0,50.0,151.0,62.31653144867624,7943829,2185700000.0,50.0,137.58773634226014,64.23308444187283
SAMN47830491,"Chicago (CHI-A), IL",7995194,2414100000.0,50.0,151.0,43.02842464750119,7930526,2245500000.0,50.0,141.59805528662287,44.49082785581533
SAMN47830499,"Chicago (CHI-A), IL",13984454,4222600000.0,50.0,151.0,61.97745456811081,13919223,3962000000.0,50.0,142.34554170157344,63.273533944706806
SAMN47830507,"Chicago (CHI-A), IL",13984330,4222400000.0,47.0,151.0,73.67666898083759,13926353,3907100000.0,46.92852170270278,140.29862326482748,75.20549449262674
SAMN47830514,"Chicago (CHI-A), IL",13982724,4222000000.0,46.285707992233846,151.0,71.12265772594073,13920910,3945800000.0,46.0,141.73609749649987,72.70410212084894
SAMN47830522,"Chicago (CHI-A), IL",13981227,4221700000.0,52.0,151.0,35.00548921392532,13881963,3972400000.0,52.0,143.09413402124758,35.9292382645435
SAMN47830530,"Chicago (CHI-A), IL",8005473,2417200000.0,48.87500588659783,151.0,64.66183472236371,7971726,2304300000.0,48.874974879969535,144.55015971447088,65.45164642847931
SAMN47830538,"Chicago (CHI-A), IL",8000682,2415800000.0,49.87497690821858,151.0,53.62376423039552,7955342,2299400000.0,50.0,144.54895779464917,54.25297676274296
SAMN47830545,"Chicago (CHI-A), IL",8001729,2416100000.0,50.0,151.0,53.438093482193906,7963277,2315800000.0,50.0,145.40775236124526,54.086722065686494
SAMN47830552,"Chicago (CHI-A), IL",7998685,2415200000.0,49.0,151.0,72.27634135122668,7967938,2328700000.0,49.0,146.15757690383634,73.06665725256553
SAMN47830562,"Chicago (CHI-A), IL",7990332,2412800000.0,51.0,151.0,74.88925867796632,7950875,2297000000.0,51.0,144.4777490527772,75.87031449465587
SAMN47830567,"Chicago (CHI-A), IL",7995278,2414200000.0,47.0,151.0,63.67197547069234,7956763,2225400000.0,47.0,139.85378802912692,64.82978577729344
SAMN47830575,"Chicago (CHI-A), IL",8003705,2416800000.0,47.0,151.0,70.40208250990254,7970322,2281900000.0,47.0,143.1803672423774,71.4126018239256
SAMN47830582,"Chicago (CHI-A), IL",7996311,2414400000.0,50.0,151.0,64.71525604056698,7957868,2231500000.0,50.0,140.2273559325186,65.77625584813498
SAMN47830591,"Chicago (CHI-A), IL",7998446,2415200000.0,50.0,151.0,72.49245663524856,7957403,2221800000.0,50.0,139.61522584692517,73.6068750235738
SAMN53134949,"Chicago (CHI-A), IL",8000215,2415700000.0,49.0,151.0,65.6018123943952,7958972,2214100000.0,49.0,139.10727139133044,66.86287323037189
SAMN53134950,"Chicago (CHI-A), IL",8011207,2419200000.0,49.0,151.0,61.24899193760993,7978805,2185300000.0,49.0,136.95542051723285,62.59010006986923
SAMN53134951,"Chicago (CHI-A), IL",8012455,2419400000.0,51.0,151.0,51.31448131122297,7969032,2256300000.0,51.0,141.58077969821178,52.459236893221835
SAMN53134952,"Chicago (CHI-A), IL",7989677,2412600000.0,50.0,151.0,74.02577117378168,7962174,2252000000.0,50.0,141.43900145864686,75.02419026114053
SAMN53134953,"Chicago (CHI-A), IL",7985655,2411200000.0,50.0,151.0,69.77882198638082,7960846,2225800000.0,51.0,139.80754633364344,70.87558747840532
SAMN53134954,"Chicago (CHI-A), IL",6990978,2110800000.0,51.0,151.0,66.82600609844717,6945402,1912600000.0,51.0,137.709723137696,68.80041812930062
SAMN53134955,"Chicago (CHI-A), IL",8004806,2417000000.0,50.0,151.0,64.9623984865789,7962611,2147400000.0,49.12497395640701,134.8532543533773,66.38702020765882
SAMN53134956,"Chicago (CHI-A), IL",8008571,2418300000.0,49.0,151.0,48.26946482291749,7978901,2253200000.0,49.0,141.21201146624077,49.35918227320803
SAMN53134957,"Chicago (CHI-A), IL",7999082,2415200000.0,47.0,151.0,53.94781191908011,7883180,2248600000.0,46.0,142.64101492037477,53.648286269064506
SAMN53134958,"Chicago (CHI-A), IL",7995716,2414300000.0,46.0,151.0,52.295451031236695,7971126,2283300000.0,46.0,143.25089968468694,52.56473255245094
